id,nombre,usuario,descripcion,cantidad_seguidores,cantidad_sigue,fecha_creacion,conteo,grupo
923750458694520832,Lore👼🏻,petrogustavo,ig: i_am_lorenaa,52861,51,Fri Oct 27 03:17:26 +0000 2017,1,
1344747097,Day Amarilla 💛⚡️🌵🚴🎨🦜,petrogustavo,"D. Indus- Kilele 💛 Humanismo, Filosofía, Budza. Edilesa JALc13 - ambiental🌱-Activista, Soberanía alimentaria- Mi mamá es de caucho. Joven empodera joven💪",1665,830,Thu Apr 11 16:18:21 +0000 2013,1,otros
712043271820873729,Camila Manzanares#PorLaVida Edilesa Teusaquillo,petrogustavo,"#UnidadSinVetos☀️
Enamorada de la vida, los animales, la naturaleza, la cultura y el arte.
Edilesa  de Teusaquillo 2019-2023 
3573 Gracias y abrazos #PorLaVida",4883,1536,Mon Mar 21 22:28:39 +0000 2016,1,
500935060,Andrés Felipe Velasco,petrogustavo,"Concejal de Popayán,Cauca. Colombia Humana.Ex Representante estudiantil Unicauca.🇨🇴🐝",8167,1505,Thu Feb 23 16:32:26 +0000 2012,1,otros
419995930,Cristián Sanchez 🇨🇴🦂,petrogustavo,Vallecaucano. Administrador Público @esapoficial Militante en el @partidoverdecol 🌻/ Integrante de @Sentidoc. Un País mejor es posible. Hazlo Diferente,5473,4679,Thu Nov 24 02:07:57 +0000 2011,1,otros
1032727844709908480,Núcleo GIS,petrogustavo,"Núcleo de Estudos de Geopolítica, Integração Regional e Sistema Mundial (GIS), vinculado à UFRJ.",171,98,Thu Aug 23 20:34:40 +0000 2018,1,
1034158573641768960,Leonardo Martinez-Diaz,petrogustavo,"Senior Director for Climate Finance @ClimateEnvoy; formerly @WRIFinance, @USTreasury, @USAID, @BrookingsInst; personal views only.",1758,486,Mon Aug 27 19:19:52 +0000 2018,1,
1067594052747567104,Juan,petrogustavo,,40,245,Wed Nov 28 01:40:31 +0000 2018,1,
724659468928212992,Fantasma de la Lengua® - Ludwing Cepeda,petrogustavo,"Productor editorial y escritor fantasma | Editor de Matarife | Creador de Fantasma de la Lengua®. Si quieres publicar un libro, escríbeme. 🌟 🚀",6680,2146,Mon Apr 25 18:00:55 +0000 2016,1,
981236228656959488,SOBERANÍA,petrogustavo,"PLATAFORMA DE LUCHA CAMPESINA

#MarchaCampesinaAdmirable",6104,5755,Tue Apr 03 18:25:22 +0000 2018,1,
4823705386,#WOMENSART,petrogustavo,"Celebrating ♀'s art & creativity, curated by freelance writer & art historian @PL_Henderson1. Images are © to respective owners",388930,0,Mon Jan 18 10:32:28 +0000 2016,1,otros
1244633382044262401,Socialdemócratas,petrogustavo,"Movimiento socialdemócrata de centro liberal. Comprometidos con la paz, la democracia y la lucha contra la corrupción. #VelascoPresidente #PactoHistórico",1740,194,Mon Mar 30 14:31:42 +0000 2020,1,
924098264735125505,Instituto Anticorrupción,petrogustavo,"Nuestra misión es investigar y analizar las causas de la #corrupción a nivel nacional e internacional
📌 Denuncia la corrupción: https://t.co/6z4LxZDLe6",5801,2322,Sat Oct 28 02:19:30 +0000 2017,1,
38554094,Camilo Enciso,petrogustavo,Mi lucha es doblegar la corrupción. Detesto la arrogancia y el autoritarismo. Creo que la humanidad y Colombia pueden ser mejores ☺️ 🇨🇴 @instanticorrup,17674,9300,Fri May 08 00:00:48 +0000 2009,1,otros
10656282,Javier de la Cueva,petrogustavo,Cuenta casi inactiva. Este fue un sitio interesante.,23054,1543,Tue Nov 27 13:13:57 +0000 2007,1,otros
314792669,Pink Floyd,petrogustavo,Pink Floyd is one of the most successful and influential rock groups in history. Check out @pinkfloydtmr for more about The Pink Floyd Exhibition.,3352331,252,Fri Jun 10 20:30:31 +0000 2011,1,otros
907246319781195776,Cancillería Rusia 🇷🇺,petrogustavo,Ministerio de Asuntos Exteriores de la Federación de Rusia 🇷🇺 Conoce nuestro país @Russia. English @mfa_russia. Русский @MID_RF.,33244,648,Mon Sep 11 14:15:53 +0000 2017,1,
1730577278,ACIUR,petrogustavo,"ACIUR agrupa a personas e instituciones interesadas en investigar, generar y comunicar conocimiento especializado en temas urbanos y regionales de Colombia.",1482,2325,Thu Sep 05 02:36:54 +0000 2013,1,otros
120217377,Henrik Ernstson,petrogustavo,"Political ecologist, postcolonial urbanist, cinematic ethnography #Teaching1T2E, Assoc Prof KTH, Univ of Manchester, HonAProf Univ of Cape Town. Views my own.",1802,1011,Fri Mar 05 20:40:25 +0000 2010,1,otros
1320829511135539202,𝙰𝚂𝙷𝙻𝙴𝚈 𝚁𝙴𝚈𝙴𝚂⚜️,petrogustavo,"/20 𝐴ñ𝑜𝑠
/𝐴𝑛𝑑𝑟𝑜𝑚𝑒𝑑𝑎| ¶:
/𝐸𝑙 𝑚𝑜𝑚𝑒𝑛𝑡𝑜 𝑛𝑜 𝑡𝑜𝑑𝑜𝑠 𝑙𝑜 𝑐𝑎𝑝𝑡𝑎𝑛 ;)",227,148,Mon Oct 26 20:48:12 +0000 2020,1,
94422249,Despierta América,petrogustavo,Despierta América a tu servicio con más ayuda y con más de lo que tú quieres ver. Bienvenidos a la casa más feliz de la televisión hispana.,833783,1238,Thu Dec 03 21:52:14 +0000 2009,1,otros
1320927551179706368,Juventud Humana Valle,petrogustavo,"Jóvenes progresistas en defensa de la paz, vida y territorio! #JHValle #PetroPresidente2022 #PactoHistórico",684,505,Tue Oct 27 03:17:40 +0000 2020,1,
52388573,Hadas Thier,petrogustavo,Author of A People’s Guide to Capitalism + video star of Marxism in a Minute + staff @Jacobin + unrepentant Berner + mom to a young dino 🦖,10665,704,Tue Jun 30 13:05:21 +0000 2009,1,otros
1275457424443338753,Felipe Tascón Recio,petrogustavo,"caleño, estudio la economía campesina de la hoja de coca para uso ilícito en cocaína",1797,57,Tue Jun 23 15:55:38 +0000 2020,1,
1316057665949310977,ACT-Accelerator,petrogustavo,"Supporting the development and equitable distribution of the tests, treatments and vaccines the world needs.
https://t.co/Pmep1jhRcM",3276,126,Tue Oct 13 16:46:53 +0000 2020,1,
1293113010941296640,Sputnik V,petrogustavo,"Sputnik V is the world’s first registered COVID-19 vaccine with over 91.6% efficacy, developed by Gamaleya Inst. Authorized in 70 countries.",887860,155,Tue Aug 11 09:12:38 +0000 2020,1,
2323888040,Afroféminas,petrogustavo,Comunidad on line para mujeres afrodescendientes y racializadas de habla hispana. NUESTRA EXISTENCIA ES RESISTENCIA,39635,2479,Sun Feb 02 14:50:45 +0000 2014,1,otros
2282656268,La Tabla,petrogustavo,"#periodismodedatos #datosabiertos
#LaTabla Premio Nacional de Periodismo #Venezuela 2016
Aportes/Donaciones: MD o correo
latablablog@gmail.com
FB, IG y Tumblr",50574,18037,Wed Jan 08 21:50:04 +0000 2014,1,Periodista
990316385925550081,JesusAbadColorado,petrogustavo,,60095,1267,Sat Apr 28 19:46:40 +0000 2018,1,
266359096,Emiro Arias,petrogustavo,"ex candidato independiente a la gobernación de santander. Hincha eterno del Atlético Bucaramanga, papá y ante todo, ciudadano.",7443,3072,Tue Mar 15 03:09:48 +0000 2011,2,otros
18756192,Adam Isacson,petrogustavo,"I run @wola_org's Defense Oversight Program. Security, defense, borders, and conflict resolution. Tweets are mine—not necessarily WOLA's consensus view.",13678,1510,Thu Jan 08 06:25:12 +0000 2009,1,otros
886793170427797506,Jaime Arias,petrogustavo,"Concejal de @ColombiaHumana_ en Salento Quindío, @FuerzaComun , artista, líder social, ambientalista y activista desde la @FundaBahareque",944,1095,Mon Jul 17 03:42:22 +0000 2017,1,
1218179761,Frente POLISARIO,petrogustavo,Frente Popular por la Liberación de Saguia Hamra y Rio de Oro • Popular Front for the Liberation of Saguia Hamra and Rio de Oro Not Official #WesternSahara 🇪🇭,14082,98,Mon Feb 25 11:46:50 +0000 2013,1,otros
1215347189221937153,Adriana Gomez. Gustavo Petro Presidente 2022_2026,petrogustavo,"Espontánea,  alegre y Feliz de la vida. 
ANIMALISTA CON EL ALMA🐿️🐕🐕🐕🐕🐴🐏🐇🐮🐘🐩",124,176,Thu Jan 09 18:59:37 +0000 2020,1,
76678975,María Angélica Prada U.,petrogustavo,"Abogada, Magíster Antropología | Con @lacreciente1 | Aprendiz de Feminista (She/Her/Comrade). Lista #27 V Congreso del @PoloDemocratico",7644,6001,Wed Sep 23 16:01:26 +0000 2009,1,otros
1005882751592075264,Afectad@s por Hidroituango Rios Vivos,petrogustavo,Comunidades desplazadas por #HidroituangoRiesgoEterno Luchamos por la justicia social y ambiental,5156,1244,Sun Jun 10 18:41:51 +0000 2018,1,
1329057070361026561,Adelina Covo,petrogustavo,"Por la construcción de una Nueva Sociedad, justa, inclusiva y solidaria",4428,228,Wed Nov 18 13:41:37 +0000 2020,1,
1024778541253251072,Jhoan Sebastián Álvarez,petrogustavo,Opiniones personales | Técnico en Sistemas en proceso💻. Siempre de la mano de Dios.,18077,5489,Wed Aug 01 22:06:58 +0000 2018,1,
948588916038340608,En La Frontera,petrogustavo,Late night presentado por @MonederoJC en @publico_es. Todos los viernes a las 21:00 h.,24067,304,Wed Jan 03 16:16:36 +0000 2018,1,
800035902844080128,Nuevo Perú,petrogustavo,Somos gente valiente que lucha por el cambio de nuestro país para tener una vida digna en democracia.✊,34818,879,Sat Nov 19 17:59:58 +0000 2016,1,
878456371,Ali Waked ,petrogustavo,"Uso Twitter para desahogarme.
Escribiendo desde el mar de los 7 colores, San Andrés. Derecho Uniandes.",3425,300,Sat Oct 13 18:49:30 +0000 2012,1,otros
787354181396869121,Alexa Rochi 🤨,petrogustavo,"Mi paz ha sido pasar de las ráfagas de un fusil al disparo de una cámara y, tener muchos michis 😾 y varios perritos 🐶",14937,1227,Sat Oct 15 18:07:19 +0000 2016,1,
1069624046382456838,Daniela 🐭,petrogustavo,Feminismos por todo aquello que nos hemos jurado vencer. 💜💚,2999,393,Mon Dec 03 16:07:00 +0000 2018,1,
170487677,Laura Benavides ♀,petrogustavo,🔥Soñadora | Politóloga maestrante en estudios de género y pol.sociales | Activista por derechos menstruales 🔻Desde el sur y hacia la izquierda🦉#EstamosListas,3757,2753,Sun Jul 25 00:07:14 +0000 2010,1,otros
1280934492555878402,BG. (r) Juan Carlos Buitrago A.,petrogustavo,Founder & CEO at Strategos BIP/ Autor: Los principios no se negocian/Planeta,2862,3373,Wed Jul 08 18:39:35 +0000 2020,1,
435331179,Rashida Tlaib,petrogustavo,"Unbossed Congresswoman #Michigan13th. Detroiter, Palestinian American, Muslima. #RootedInCommunity",1499884,2674,Mon Dec 12 23:07:37 +0000 2011,1,otros
783792992,Ilhan Omar,petrogustavo,"Mom, Refugee and Congresswoman for #MN05. Progressive Caucus Whip. Fighting for a more just world. Grassroots funded progressive ✨ https://t.co/u6aQiJB0hs 📚",3017383,1706,Mon Aug 27 04:21:41 +0000 2012,1,otros
939091,Joe Biden,petrogustavo,"Husband to @DrBiden, proud father and grandfather. Ready to build back better for all Americans. Official account is @POTUS.",31476340,48,Sun Mar 11 17:51:24 +0000 2007,1,otros
364528766,El HuffPost,petrogustavo,Estamos en: ▶ Instagram: https://t.co/eyd1b2jCZL ▶ Telegram: https://t.co/Ahi67mnyjU ▶ iPhone: https://t.co/wvoMII4RAc ▶ Android: https://t.co/FekyM02Nfv,531206,2103,Mon Aug 29 22:39:03 +0000 2011,1,otros
3995707311,Programa EUROCLIMA+,petrogustavo,"Programa de cooperación regional entre #Europa y #AméricaLatina sobre #cambioclimático.

Las opiniones expresadas aquí no representan las de la Unión Europea.",7531,4616,Mon Oct 19 16:41:58 +0000 2015,1,otros
2746711039,Alexandra Lúgaro,petrogustavo,Directora Ejecutiva y Líder de Política Pública del Centro de Innovación Estratégica de Foundation for Puerto Rico.,90273,1857,Tue Aug 19 21:07:08 +0000 2014,1,otros
864406249,Helena Uran Bidegain,petrogustavo,"Worker, Mother, Immigrant••••• ••••• ••••• Berlin/Bogota/Miami ••••• ••••• ••••• Ex-Bundestag,    ex GIZ, ex FDCL NVR / Author of “Mi Vida y El Palacio”",5817,465,Sat Oct 06 09:19:28 +0000 2012,1,otros
1069209446142877696,Carolina Madrid Torres,petrogustavo,"Las mujeres estamos para construir una sociedad con equidad social, con políticas públicas que fortalezcan el cuidado y el bienestar.",1309,1805,Sun Dec 02 12:39:31 +0000 2018,1,
557299873,Irama Movíl,petrogustavo,Profesional en Negocios Internacionales Líder Social- Indigena- Representante wayuu - Dir. Dtal AglojovenLaGuajira🙏🏽💪🏽Filipense 4:13,886,358,Wed Apr 18 23:12:32 +0000 2012,1,otros
84041948,Justice for Colombia,petrogustavo,"Justice for Colombia (JFC) is a British-Irish organisation that campaigns for human rights, trade union rights and peace with social justice in Colombia.",8418,3094,Wed Oct 21 09:39:25 +0000 2009,1,otros
161341667,Older Cáceres Suárez,petrogustavo,"Dirigente popular del llano, Gestor de Paz y Defensor de Derechos Humanos. Ex Diputado Arauca.Fundador de la APD @Alianza_Arauca, Investigador conflicto armado",2217,4982,Wed Jun 30 16:09:42 +0000 2010,1,otros
847118149262741505,Laura Martínez,petrogustavo,"Opiniones personales. 
Activista social.
El que no vive para servir no sirve para vivir.
Tibio ni el amor ni el café  ✊💜",19679,2003,Wed Mar 29 16:08:00 +0000 2017,1,
403073223,Jorge Iván.,petrogustavo,"Liberal,con bases democráticas definidas. 
La democracia se funda en el respeto de ideas entre contrarios y, en la confrontación con quien ataca la fe pública.",6461,3135,Wed Nov 02 00:06:33 +0000 2011,1,otros
75883996,Alberto Ravell,petrogustavo,Periodista venezolano. https://t.co/kT3Te43bVr,2183529,2094,Sun Sep 20 21:51:46 +0000 2009,2,Periodista
202252684,JUAN DAVID MILLAN 🚴🏿‍♂️,petrogustavo,"Mis opiniones no son compartidas y no comprometen a mi mamá ni a CGT Colombia.
Comité Ejecutivo Nacional @CGTCol",862,1083,Wed Oct 13 16:46:47 +0000 2010,1,otros
96461487,Manuel Zelaya R.,petrogustavo,Presidente de Honduras 2006-2010 - Derrocado 2009 - Coordinador General del @PartidoLibre y de alianza de oposición contra la dictadura,166794,624,Sun Dec 13 01:49:53 +0000 2009,1,otros
951601129061781505,Hypatia Hurtado🔅,petrogustavo,希帕蒂亚  Activista Social y Política por el Pacto Histórico. Trabajo por el @FuturoPacifico 🇬🇦,8812,3503,Thu Jan 11 23:46:03 +0000 2018,1,
775463678653128705,Secretaría de Seguridad BOG,petrogustavo,"Cuenta oficial de la Secretaría de Seguridad, Convivencia y Justicia de Bogotá. #Línea123 #CárcelDistrital",42015,1343,Mon Sep 12 22:38:43 +0000 2016,1,
2366505163,Ruana Rebelde,petrogustavo,,362,182,Sat Mar 01 04:15:43 +0000 2014,1,otros
49145792,Alejo Vergel,petrogustavo,Abogado. @ColombianoInd,213748,1292,Sat Jun 20 22:42:01 +0000 2009,1,otros
416876488,Inna Afinogenova,petrogustavo,"Periodista. Amplia experiencia en injerencias. Es por su bien. En Youtube, Telegram, Instagram y en https://t.co/eEMkUQEpJC",303062,843,Sun Nov 20 07:36:55 +0000 2011,1,otros
2246562272,Maye López,petrogustavo,"Líder social y ambiental. Integrante @ComiteSanturban. Aquí se defiende el #Agua💧#Santurbán 🌎 y se lucha contra la #Corrupción.

Est Mg gestión y Políticas P.",1869,804,Sun Dec 15 03:34:02 +0000 2013,1,otros
1193289295181811712,Human Rights International🕯🇨🇴,petrogustavo,•Defendemos los Derechos Humanos #LasAmericas #Desaparecidos #Violencia #ConflictoArmado  #Migración #DIH #AyudaHumanitaria •info@hri-ong.co •Nit: 901456070-1,60615,1492,Sat Nov 09 22:08:43 +0000 2019,1,
249823446,Maria Clara Ospina,petrogustavo,"Amo la vida, la amistad, la poesía, los libros, la ópera, la nieve y la lluvia, los niños y los pájaros. Amo a Colombia.",509,238,Wed Feb 09 21:21:11 +0000 2011,1,otros
448550811,Javier Mejia,petrogustavo,"Ph.D. in Economics | Tweets on history, networks, and entrepreneurship | @Stanford | @NYUAbuDhabi | Op-ed columnist Forbes 🇨🇴

#LatinAmerica #MiddleEast",4856,1194,Wed Dec 28 03:51:24 +0000 2011,1,Periodista
250866080,Gabriel Rosero,petrogustavo,"Estudiante ciencia política, pensador independiente y alternativo. Progresista/Activista",1206,753,Fri Feb 11 23:47:50 +0000 2011,1,otros
709624702981935104,Paul Simon,petrogustavo,Official Twitter for Paul Simon,46989,17,Tue Mar 15 06:18:08 +0000 2016,1,
707979319323316224,Campaña Defender la libertad,petrogustavo,"Denunciamos las detenciones arbitrarias, la persecución judicial y la criminalización de la protesta social en Colombia. #ProtestarEsUnDerecho",15013,440,Thu Mar 10 17:19:58 +0000 2016,1,
1118708360696692738,elelelelelelelelelelelelele.,petrogustavo,"Lo que para mi es un derecho, para otros es un privilegio.

🚫No respondo mensaje interno, besito.",1907,1139,Thu Apr 18 02:50:32 +0000 2019,1,
900469958106329089,Temblores ONG 🐘,petrogustavo,"Trabajamos por la protección de los DDHH de habitantes de calle, personas LGBTI, trabajadorxs sexuales, usuarixs de drogas y víctimas de violencia policial",114503,2321,Wed Aug 23 21:29:02 +0000 2017,1,
1223389590,José Leibovich,petrogustavo,"Economista del desarrollo, opiniones personales.",5662,786,Wed Feb 27 02:01:56 +0000 2013,1,otros
1281576605219991557,🥑María de los Paros🐝🥟,petrogustavo,"Ha habido tiranos y asesinos  que por un tiempo pueden parecer invencibles, pero al final siempre caen 
(Mahatma Gandhi) #PetroPresidente2022",3633,2059,Fri Jul 10 13:12:11 +0000 2020,1,
988194112741535744,Miami Humana,petrogustavo,,305,260,Sun Apr 22 23:13:31 +0000 2018,1,
235712666,Andrés Arauz,petrogustavo,Progresismo🔴 | Buen Conocer | Tax Justice | Ec Popular & Solidaria | Open Fintech RegTech & SupTech | Geoeconomía | xenodollars | #noTBI  no ISDS |🇪🇨,119750,2736,Sat Jan 08 22:33:43 +0000 2011,1,otros
835494236,BrunoLatour,petrogustavo,"Best way to follow the AIME project on #ModesOfExistence, #DigitalHumanities, #ResetModernity and the only outlet for tweets by Bruno Latour",34429,396,Thu Sep 20 12:44:44 +0000 2012,1,otros
2671239595,🎗hiPatIA🎗,petrogustavo,"En Belmarsh estamos todos en cana 
Tu libertad es nuestra libertad Julian.

(padezco síndrome de stendhal)",4661,4655,Wed Jul 23 01:06:17 +0000 2014,1,otros
1300503769193603072,Plataforma de Monitoreo Internacional,petrogustavo,Es una iniciativa de organizaciones internacionales conformada para realizar un monitoreo al caso del Ex Senador Álvaro Uribe a la luz del derecho internacional,16331,3523,Mon Aug 31 18:40:49 +0000 2020,1,
218162682,Rafael Barajas,petrogustavo,"Monero de @LaJornada y @El_Chamuco, mejor conocido como El Fisgón.",167919,1032,Sun Nov 21 16:04:29 +0000 2010,1,otros
636511227,Olmedo López M,petrogustavo,"El agua y la vida son sagradas.
La riqueza construida a partir del calentamiento global que llevará al planeta a la hambruna?
Otra opción es posible.",5198,4734,Sun Jul 15 20:20:11 +0000 2012,1,otros
588679412,Liliana C.,petrogustavo,Me enorgullezco de no haber figurado nunca entre la clientela especial de las corridas de toros. Santiago Ramón y Cajal,12433,11069,Thu May 24 00:06:16 +0000 2012,1,otros
3229060205,EL_PROLETARIO,petrogustavo,"CUENTA DEL PARTIDO REVOLUCIONARIO DE LOS TRABAJADORES [PRT VENEZUELA]
CLASE OBRERA ORGANIZADA CON IDENTIDAD Y EN LUCHA POLÍTICA¡¡¡ 
(((UNETE LUCHA VENCEREMOS)))",931,540,Sat May 02 20:55:13 +0000 2015,1,otros
1734098269,Silvia Serrano,petrogustavo,Abogada| Derecho Internacional de los DDHH| Derecho antidiscriminatorio| Trabajo en @oneillinstitute| Adjunct faculty @GeorgetownLaw| Antes @CIDH,7550,1071,Fri Sep 06 05:11:52 +0000 2013,1,otros
