id,nombre,grupo,descripcion
373652449,CGT COLOMBIA,otros,#PorLosDerechosDeLaGente Somos un #SINDICATO y muchas cosas mÌÁs...
373138480,Juanita Goebertus,Politico,Representante a la CÌÁmara por BogotÌÁ (2018-2022) @PartidoVerdeCol / Abogada y politÌ?loga @uniandes / LLM @harvard_law / Ex equipo de Gobierno en proceso de paz.
325071911,Hiusty LÌ?pez VÌ©lez,otros,AntioqueÌ±a | Comunicadora Corporativa | Magister en ComunicaciÌ?n PolÌ?tica y PromociÌ?n de PolÌ?ticas PÌ¼blicas | Marketing Digital | CatÌ?lica |?ÙÒBogotÌÁ
377553700,Ana Cristina Moreno,otros,Presidente de la Agencia de Desarrollo Rural ?Ùà¬?Ùà«
325325210,Jaime Castro,Politico,"Profesor de derecho pÌ¼blico. Ha sido ministro, senador, constituyente y alcalde de BogotÌÁ."
394060363,Mariana Mazzucato,otros,"UCL Professor, Director of @IIPP_UCL. Books: Entrepreneurial State; Value of Everything; Mission Economy. 4 kids keep me smiling"
327553766,Jose Manuel Restrepo,Politico,Ministro de Hacienda y CrÌ©dito PÌ¼blico @MinHacienda Trabajemos por Colombia y su futuro. Mis posiciones y opiniones son solo a titulo personal
329463917,Nohora Tovar,Politico,"Ex embajadora de Colombia ante RepÌ¼blica Dominicana, ex Senadora de la RepÌ¼blica, ex directora de Fenalco Meta orgullosamente llanera."
429400896,Vanessa Vallejo,Periodista,Economist. Podcaster. Columnist. Co-Editor-in-Chief at @ElAmerican_ |Politics/Economics | Freedom is not free | vanessa@elamerican.com
248760009,Ernesto Samper P.,otros,Presidente de Colombia (1994-1998) y Secretario General de UNASUR (2014-2017) https://t.co/FyF9RMSRM1
230418770,Orlando BeltrÌÁn Quesada ‰ÒÜ ?Ù¥?Ù?Ù´?ÙÒ?ÙÄ?Ù??ÙĞ?Ùâ?Ùö,otros,"VEGANO X ANIMALES 

Hace 31aÌ±os fundÌ© ADAN

Cofundador ComitÌ© SanturbÌÁn 

NO BOSQUE DE LOS CAMINANTES #CerrosOrientalesNoSeTocan"
223277224,Daniela EchavarrÌ?a,otros,"CÌ?nsul General de Colombia en Barcelona, EspaÌ±a. Instagram: @danielaechavarriav"
186961616,Reinaldo Dos Santos,otros,"?ÙàÈ?Ùà»?Ùà»?Ùà¬PROFETA?Ùà¤?ÙàáDE?Ùà¼?ÙàüAMÌäRICA?Ùà??Ùà??Ùàµ?Ùà»Seca las lagrimas, regresa las dos manos al timÌ?n, mira al horizonte, ten fe, sube el volumen de la mÌ¼sica y ACELERA!"
185859540,Jose Obdulio Gaviria,Politico,Senador de la RepÌ¼blica por el Centro DemocrÌÁtico. Afiliado al Centro de Pensamiento Primero Colombia.
191116947,Kienyke,Mediocomunicacion,"Somos el primer medio nativo digital de Colombia. Encuentra aquÌ? noticias, datos y la actualidad de Colombia y el mundo. @ForosK_Kienyke @kienyketv @kienykefm"
181191692,Maritza MartÌ?nez,Politico,Senadora de la RepÌ¼blica de Colombia. Llanera. Abogada - MagÌ?ster en Derecho PÌ¼blico U.Externado. Miembro ComisiÌ?n V Constitucional.
191465222,DefensorÌ?a del Pueblo,otros,InstituciÌ?n del Estado colombiano responsable de impulsar la efectividad de los derechos humanos. *Para realizar trÌÁmites ingrese a ‰?Á•ü https://t.co/A9S1GhWr1v
226289870,Jose Antequera GuzmÌÁn,Periodista,Abogado. Mg. Estudios polÌ?ticos. Columnista @EEColombia2020 Activista. Ahora Director del @centromemoria Mi nombre es sin tilde.
192941442,JosÌ© FÌ©lix Lafaurie,otros,"Presidente Ejecutivo de @Fedegan, director del periÌ?dico virtual @contganadero y presidente del @festivalcuna."
238345990,Santiago TrÌ©llez Vivero,otros,‰??•ü Jugador de fÌ¼tbol ?ÙÓ«‰?Ç•ü @sportrecife?Ùà¬?Ùà«?Ùà¤?Ùàá
192990536,Mariana Pajon,otros,"Monto en una bici rosada, sin rueditas de apoyo, muy rÌÁpido alrededor del ?ÙÎ?‰Û¢ BMX #100, Medallista OlÌ?mpica x3 ?Ù´à?Ù´à?Ù´ö y Campeona Mundial x18! ?ÙÕ@vincentpelluard"
244092587,Nicolas Montero,otros,Antropologo-Actor.
193565440,GISELA MATAMOROS,otros,"Coordinadora de @VenteVenezuela en #Colombia. @MariaCorinaYA #CiudadanosLibres #Columna en @ElTiempo, @ElBogotano y @LaPrensaLiberal"
251774200,ALEJO VARGAS V,otros,0
195905174,Juan Vargas,Periodista,Director de Noticias Caracol
219990061,FiscalÌ?a Colombia,otros,Cuenta oficial de la FiscalÌ?a General de la NaciÌ?n.
196391831,?Ùà¬?Ùà«Vickyå¨,otros,"Cansada de ver la doble moral de algunos. #NoAlAborto #NoAlMaltratoAnimal. Se bloquean mamertos.

GETTR @VickyHenaoG
https://t.co/kJPFgw6Fkt"
224400256,Andres Oppenheimer,Periodista,"Autor de ""åÁSÌLVESE QUIEN PUEDA!"" y ""åÁCREAR O MORIR!"", columnista de The Miami Herald y El Nuevo Herald, conductor de ‰ÛÏOppenheimer Presenta‰Û en CNN en EspaÌ±ol."
182246116,Lina GarcÌ?a,otros,"A B O G A D A ‰?Ğ•ü          Guajira, de Fonseca"
277206820,Carlos Felipe MejÌ?a,Politico,Senador @CeDemocratico AgrÌ?nomo de @EAPZamorano. Master Gobierno y GestiÌ?n PÌ¼blica @UPFBarcelona.ORDEN RESPETO Y LIBERTAD #EstoSeArreglaSiNadieRoba
199811461,Alicia Arango,Politico,"Embajadora de Colombia ante la ONU en Ginebra, ExMinistra del Interior,exministra trabajo Presidente IvÌÁnDuque, Exsecr Privada Presidencia Alvaro Uribe."
235307099,Thania Vega,Politico,"Exsenadora por el Centro DemocrÌÁtico. Autora del libro QuÌ© Injusticia! Ante todo esposa, madre y abuela. Esposa del Coronel (r) Alfonso Plazas Vega."
183308316,Miguel GÌ?mez M,otros,De verdades a medias se construyen las grandes mentiras.
242638754,Daniel GÌ?mez Gaviria,otros,Subdirector General Sectorial @DNP_Colombia. ?Ùà¬?Ùà«
255615395,Karel Becerra,otros,karelbecerra@gmail.com #Invertir #Propiedades #Miami - #RealEstate #Investment #EEUU #Comprar #Management #ArimaoCorp
243680902,LeÌ?n Valencia,otros,"Analista, Escritor y Director @parescolombia."
257332880,Hermann Tertsch,Periodista,"Periodista hoy en polÌ?tica con VOX por EspaÌ±a, la libertad y el sentido comÌ¼n. Miembro del Parlamento Europeo. Vicepresidente de ECR y Euro-Lat. En AFET y ENVI."
248482004,Maria Carolina Uribe,otros,"FILÌÒSOFA DE LA POLÌTICA; CATOLICA; CASADA Y ENAMORADA; APRENDI A CAMINAR POR LA DERECHA COMO ENSEÌÔAN LAS BUENAS COSTUMBRES, PORQUE FUI BIEN EDUCADA"
260267255,JorgeCardenas,otros,ESTE ES MI MURO PARA DECIR LO QUE ME DA LA GANA. GRACIAS POR SU COMPRENSIÌÒN.
250265046,Ricardo Martinelli,Politico,Presidente de la RepÌ¼blica de PanamÌÁ del 2009 al 2014. PolÌ?tico y empresario PanameÌ±o. Perseguido polÌ?tico.
262349588,MarÌ?a del Rosario Guerra,Politico,Senadora de la RepÌ¼blica de Colombia 2018-2022 por el Partido @CeDemocratico |Economista y Profesora universitaria ?Ùà¬?Ùà«
255496828,Mario Alejandro Valencia,Periodista,"Economista, Mgs. PolÌ?ticas PÌ¼blicas. Docente Cesa y Universidad Nacional. Columnista de El Espectador y MÌÁs Colombia. Opiniones personales."
179722950,Alberto Bernal,otros,"""El peor enemigo del socialismo no es el capitalismo. Es la realidad"". Margaret Thatcher ?ÙªÎ?ÙªÎ?ÙªÎ #CeroDemagogia"
180113520,Fabio ValenciaCossio,otros,Cuenta Oficial de Twitter de Fabio Valencia Cossio
203145015,SecretarÌ?a de EducaciÌ?n de BogotÌÁ,otros,Cuenta oficial de la SecretarÌ?a de EducaciÌ?n de BogotÌÁ. #LoChÌ©vereDeVolverEs ?ÙÇ#LasObrasQueMejoranLaEducaciÌ?n
260234767,Tata Cabello FlÌ?rez,otros,Tata Cabello. Orgullosamente Oficial de la Reserva #Ejercito #AmpliaciÌ?nLicenciaDeMaternidad
206486600,Honorio Henriquez,Politico,Senador del Centro DemocrÌÁtico. Exvicepresidente del Congreso. Trabajamos constantemente por nuestros paÌ?s y por el bienestar de los colombianos
260788584,Santiago Abascal ?Ùà»?Ùàü,otros,"Presidente de VOX.

Diputado nacional"
208308070,Gustavo Rugeles,Periodista,"Periodista _ Director de El Expediente https://t.co/2D9RFP1Nj5

 
Canal de Telegram https://t.co/3Sb7GsB2Dq"
266359096,Emiro Arias,otros,"ex candidato independiente a la gobernaciÌ?n de santander. Hincha eterno del AtlÌ©tico Bucaramanga, papÌÁ y ante todo, ciudadano."
219434063,Juan Daniel Oviedo,otros,"Director @Dane_Colombia.  PhD en EconomÌ?a, Toulouse School of Economics @Univ_Toulouse"
267480434,Amalia Salgado Romero,otros,"Abogada, Especialista en GestiÌ?n PÌ¼blica. Magister en Derecho PÌ¼blico para la GestiÌ?n Administrativa-UniAndina. Orgullosamente llanera y constructora de sueÌ±os."
219508242,HÌ©ctor Abad F.,Periodista,Escritor. Columnista de El Espectador. Editor.
271501187,Paola Guerrero,otros,#FeEnLaCausa
219750815,Everth Bustamante GarcÌ?a,otros,"Abogado U. Externado, MA en PlanificaciÌ?n y AdministraciÌ?n del Desarrollo Regional (U de los Andes) https://t.co/YBrMiEplh2‰Û?"
228498424,Ìlvaro HernÌÁn Prada,Politico,"Exrepresentante a la CÌÁmara del Centro Democratico por el Huila. Abogado, caballista y defensor de la Familia."
151088536,Corte Constitucional,otros,Guardiana de la ConstituciÌ?n y garante de derechos | English @CCourtCol
175483420,SEBASTIAN CAICEDO,otros,Actor-Empresario-Ambientalista-Futbolero?Ùà¬?Ùà«?ÙÓİTODOS LOS EXTREMOS SON MALOS?ÙÓİ
159950603,Natalia Bedoya,otros,CaleÌ±a. Abogada. Especialista D. Administrativo. Maestria en proceso. Enamorada de mi paÌ?s. ?Ùà¬?Ùà«. Uribista. Instagram: ‰?Á•ün22nata
114075048,steven arce,otros,Ciudadano - Opiniones personales. Instagram: https://t.co/lphUH495bZ YouTube: https://t.co/nKQfNU7XDE
149933806,?Ùà¬?Ùàµ ?¥µ?Ğ ?Ğİ?Ğ??Ğ??ĞÑ ?¥±?ĞÓ?ĞÑ?Ğ??ĞÑ?ĞÓ ?Ùà¬?Ùàµ ‰ÏÎ•ü,otros,"Militante del M-19 no soy polÌ?ticamente correcto.
si me habla en buenos tÌ©rminos de la misma forma le respondo. 
si es a los putazos, manual de calle aplico."
116476719,Partido Alianza Verde ?ÙÎÈ,otros,"Somos el Partido PolÌ?tico que lucha por la Cero CorrupciÌ?n, el Medio ambiente, la EducaciÌ?n de Calidad y la Paz åÁharemos de Colombia un #TerritorioVerde ?ÙÎÈ?Ùà¬?Ùà«!"
153148677,CeciliaOrozcoTascÌ?n,Periodista,Periodista especializada en polÌ?tica. Directora Noticias Uno. Columnista y entrevistadora dominical El Espectador
116518454,Ricardo Quevedo,otros,"No estoy de mal genio, son las cejas. Iba a ser mejor que Messi pero me lesionÌ© Contrataciones: contacto@ricardoquevedo.com"
165748292,Ìngela MarÌ?a Robledo,otros,PsicÌ?loga. Feminista. Mg. en PolÌ?tica Social. En oposiciÌ?n propositiva en defensa de la vida. Congresista. https://t.co/1I12R0xK5B
117705468,JosÌ© RamÌ?n BauzÌÁ ?Ùà»?Ùà¼,otros,Liberal practicante. Eurodiputado @CiudadanosCs. FarmacÌ©utico reservista del EjÌ©rcito. Orgulloso Presidente del Gobierno Balear + libre y antinacionalista ?Ùà»?Ùàü
176395929,norbeyquevedo,Periodista,Periodista. Director Agencia de Periodismo Investigativo. API. Me ubica en norbeyquevedo@agenciapi.co Periodista Primer Toque Win Sports +
118229129,Maritza Aristizabal,Periodista,Presentadora- Periodista - Columnista   @NoticiasRCN @LaRepublica_Co @opinionRCN -AntioqueÌ±a-DISCIPLINA?ÙÓÉFE
150327476,Martin Santos,otros,?Ùà¬?Ùà« Abogado @UniAndes | MPA @Columbia | @K2Integrity NYC | @Metodica_ | Instagram: martinsantosr
119758810,Carlos Montero,Periodista,"Periodista, Corresponsal, Profe universitario @appstate Ganador de 5 premios Emmys. Padre de Charlie y Carmencita. Siempre buscando todas las caras de la verdad"
152010594,Sandra Borda,Periodista,"Profesora Asc @Uniandes,MA Relaciones Internacionales @UChicago, MA Ciencia PolÌ?tica @UWMadison,PhD CPol @UMNews, Columnista de @ELTIEMPO @Buceandopodcast"
126672796,EjÌ©rcito Nacional de Colombia,otros,Bienvenidos a la cuenta oficial del EjÌ©rcito Nacional de Colombia - Welcome to the official Colombian Army account
154021500,Carlos Amaya ?ÙÎÈ,otros,"SoÌ±ador empedernido, esposo enamorado, papÌÁ de Victoria y David. Gobernador de BoyacÌÁ 2016-2019, Representante a CÌÁmara 2010-2014. åÁMI CONFIANZA ESTÌ EN DIOS!"
126832572,Clara LÌ?pez ObregÌ?n,otros,"Ante todo ciudadana, orgullosamente Colombiana. Defensora del proceso de #paz. Comprometida con el pago de la #DeudaSocial. Parte e impulsora  #PactoHistorico"
163961519,Horacio Serpa Uribe,otros,PolÌ?tico SocialdemÌ?crata. #QueremosSerpaz
127225115,German Manga,Periodista,Periodista. Cazador de historias
172822388,Valeria Santos,otros,The revolution will not be tweeted. Abogada. #MÌÁsVale #StandUpProvidence
129834397,RazÌ?n PÌ¼blica,otros,"Conversaciones necesarias sobre temas de interÌ©s pÌ¼blico. 
AnÌÁlisis y opiniÌ?n para saber en serio lo que pasa en Colombia
Tu donaciÌ?n es vital ?ÙÔä  https://t.co/2VCRXfZmy1"
175806207,Alejandro Gaviria,otros,ColombiaTieneFuturo
132254028,Ruby ChagÌ?i,Politico,Senadora de Colombia?Ùà¬?Ùà«2018-2022 por el Partido Centro DemocrÌÁtico.   Vicepresidente de la ComisiÌ?n VI de Senado. åÁOrgullosamente cordobesa!
147993143,MÌ?nica Roa,otros,Building Bridges-Puentes to promote strategic thinking in the human rights and gender justice world. Always feminist.
133945128,NTN24,otros,Somos el canal de las AmÌ©ricas åÁSolicÌ?telo a su cable operador!
150323423,Zulma CucunubÌÁ,otros,"Infectious Disease Epidemiologist, MD PhD | Assistant Professor @UniJaveriana @MRC_outbreak |Previously @vaccineimpact @INSColombia @universidaduptc| Own views"
134938656,Fernando NicolÌÁs AraÌ¼jo,Politico,Senador por el Centro DemocrÌÁtico - cartagenero
150827347,Herbin Hoyos Medina,otros,"SuscrÌ?base en Youtube al Canal REPORTER CHANNEL 
https://t.co/UsD8ISTAqn
EscrÌ?banos y denuncie: herbinhoyosoficial@gmail.com"
135321834,MÌÁbel Lara,Periodista,Periodista. MagÌ?ster en Ciencia PolÌ?tica y Relaciones internacionales.
151922663,Instituto Nacional de Salud?Ùà¬?Ùà«,otros,"Instituto Nacional de Salud - INS.
Vigilantes de la Salud PÌ¼blica en Colombia."
135885534,AndrÌ©s Fernando Portillo,otros,Ciudadano. ?Ùà¬?Ùà« | Instagram: @andresferportillo
152394247,Toto Rangel M.,otros,"No es que yo regaÌ±e, es que soy Norte Santandereana y hablo duro. No es que sea guerrerista, es que quiero el mÌ?nimo de condiciones para que haya paz. #Provida"
138922361,Ernesto MacÌ?as Tovar ?Ùà¬?Ùà«,Politico,#CuentaOficial Senador de la RepÌ¼blica - Presidente del Congreso de Colombia 2018/2019 - Comunicador Social. #CentroDemocrÌÁtico ernesto.macias@senado.gov.co
153581732,Flora MartÌ?nez,otros,Actriz/Cantante ?Ùà¬?Ùà? ?Ùà¬?Ùà« +57 318 375 7495 | comercial.marmaz@gmail.com #BoleroBreve?ÙÔà?ÙÔà?ÙÔà?ÙÔà?ÙÔà?ÙÕİ?ÙÕª‰?•ü
112412293,La Hora de La Verdad,Mediocomunicacion,"Programa de opiniÌ?n PolÌ?tica y econÌ?mica, noticias y actualidad de Colombia en @RadioRedCo: BogotÌÁ 970 A.M.; MedellÌ?n 710 A.M.; Cali 1200 A.M.

#SomosDerecha"
158431451,Juan David Laverde,Periodista,"Parido para la vida contemplativa, pero no se pudo. Periodista de @NoticiasCaracol y @elespectador. EscrÌ?bame a jdlaverde@caracoltv.com.co"
141998493,Roque Arismendy J.,Politico,"Diputado de la Asamblea de Antioquia 2020-2023 por el @CeDemocratico, exAlcalde de San Vicente Ferrer. LÌ?der del Oriente AntioqueÌ±o. #AntioquiaMiPasiÌ?n ?ÙÕ?"
161280980,julio cesar herrera,otros,Actor colombiano.
142027267,Erika Salamanca,otros,"CÌ?nsul General de Colombia en Washington DC, Estados Unidos @GSPMGWU @GSPM_ALUMNI Instagram: ErikaSalamancaOficial  Reetweets ‰äÊ endorsements."
164329628,Edwin Ballesteros,Politico,Hombre de Dios y Familia. Representante a la CÌÁmara @CeDemocratico ?Ùà¬?Ùà« Miembro de la ComisiÌ?n V #LaProvinciaMueveASantander
142250577,Diego Molano Vega,otros,"Technology to reduce poverty.
Tengo la firme convicciÌ?n que masificar el uso de las TIC reducirÌÁ la pobreza y generarÌÁ empleo"
170799488,AngÌ©lica BlandÌ?n,otros,"IntÌ©rprete escÌ©nico y creadora de La peligrosa.?ÙÓ´ Dream big little girl.
https://t.co/4NOzX7tIsI"
142306651,Angelino GarzÌ?n,Politico,"Exsindicalista y polÌ?tico colombiano; Exministro de Trabajo y Seguridad Social, exgobernador del Valle del Cauca y exvicepresidente de la RepÌ¼blica."
174361486,Banco Mundial | AmÌ©rica Latina y el Caribe,otros,"Banco Mundial para #AmÌ©ricaLatina y el #Caribe. Conversemos sobre temas claves para el desarrollo de la regiÌ?n.
VP ?ÙÔä @CF_Jaramillo"
142849205,Mauricio CÌÁrdenas S.,otros,"Comprometido con Colombia. Investigo en @ColumbiaUenergy y enseÌ±o en @Uniandes. En https://t.co/OvWAdlbzhv
Canal YouTube: https://t.co/81yoyuhLob"
175609100,MARBELLE,otros,Cantante! Punto!
176931171,MinComercio Colombia,otros,"Cuenta oficial del Ministerio de Comercio, Industria y Turismo de Colombia ?Ùà¬?Ùà«

Ministra: @LombanaXimena"
176331517,Orlando GÌ?ete,otros,"Cofundador Centro DemocrÌÁtico, Miembro 1er ComitÌ© Coordinador Juventudes CD, Candidato CÌÁmara x BtÌÁ 2018-2022, 1er Secretario Relaciones Exteriores."
146269675,Claudia M Bustamante,otros,"CÌ?nsul General de Colombia?Ùà¬?Ùà« en Orlando, FL. ?Ùà¼?Ùàü #ColombiaEnMiCorazÌ?n. IG: ClaudiaBustamanteCeballos- Opiniones personales."
147705809,Fernando Posada,Periodista,Hablo de polÌ?tica y democracia para una nueva generaciÌ?n. PolitÌ?logo @Uniandes MSc PolÌ?tica Latinoamericana @UCL. Columnista @ELTIEMPO. Consultor y analista. ?Ù??
143285665,Hora 20,Mediocomunicacion,"Dirige @DianaCalderonF, de lunes a viernes de 7:00 p.m. a 9:00 p.m. La primera media hora resumen de noticias, luego, tema del dÌ?a con los panelistas invitados."
54203675,Ecopetrol,otros,"Primera empresa de Colombia dedicada a explorar, producir, refinar y comercializar hidrocarburos."
82119937,AndrÌ©s Manuel,otros,Presidente Constitucional de los Estados Unidos Mexicanos
101486124,Brigitte LG Baptiste,otros,"Naturalmente transgÌ©nero, impÌ¼dica y pagana. No soy la instituciÌ?n ni fabrico verdades electorales. Cyborg-bimbo wannabe!"
63847576,Idania Chirinos,Mediocomunicacion,Dir Contenidos del Canal Internacional de Noticias @NTN24 / Dir y Presentadora Programa La Tarde. Militante de la Democracia y la libertad plena.Venezolana ?ÙàÈ?Ùà»
87266285,Hollman Morris ?Ù?à?ÙÎ??ÙÔ©?Ù?‰Û?Ù?Ò,Periodista,"LÌ?der progresista. Exconcejal de BogotÌÁ. Defensor DDHH, Periodista Becario Nieman @Harvard ex Director @Contravia y Canal Capital"
56385497,Cecilia Lopez MontaÌ±o,otros,Soy menos brava de lo que me veo en Television
93573457,Juliana RamÌ?rez,Periodista,CaleÌ±a | Periodista en Noticias Uno | A veces celestina amorosa. Opiniones personales.
64791701,Carlos F. GalÌÁn,Politico,"Bogotano. Concejal de BogotÌÁ. ‰ÛÏBogotÌÁ para la gente‰Û. He sido Concejal, Secretario de Transparencia y Senador. BSFS @Georgetown, EMPA @NYUWagner."
80651703,Karoll MÌÁrquez,otros,"Cantante, Actor, Compositor Colombiano Contacto https://t.co/473ftLPjN1"
56599191,Ricardo Silva Romero,otros,Escritor
83917616,RegistradurÌ?a Nacional del Estado Civil,otros,?Ùà¬?Ùà« | Cuenta oficial de la RegistradurÌ?a Nacional del Estado Civil | Registrador Nacional: Alexander Vega Rocha
51241574,The Associated Press,otros,"News from The Associated Press, and a taste of the great journalism produced by AP members and customers."
62154340,Roy Barreras,Politico,"MÌ©dico, SociÌ?logo, Escritor, LiberalSocialDemÌ?crata. Senador,ExPresidente del Congreso.Firmante del Acuerdo de Paz.Presidente de ComisiÌ?n de Paz. #FuerzaDeLaPaz"
