nombre,usuario,fecha,texto,emoticon,cantidad_comentarios,cantidad_likes,Cantidad_Retweets
Gustavo Petro,@petrogustavo,2020-12-17T12:51:23.000Z,"La decisión de permitir contratación de concejales por fuera de su entidad territorial permitirá la construcción de las maquinarias clientelistas más grandes de Colombia con el dinero público

Quienes son autores de la iniciativa aprobada le han hecho un gran daño a la democraciaQuote Tweet
Germán Navas Talero
@GNavasTalero
 · Dec 16, 2020
Que no nos crean caídos de la hamaca.
Que le expliquen a la ciudadanía a quién se le ocurrió meter -dentro de la conciliación del proyecto de los concejales- que algunos de ellos pudieran contratar con el Estado.
Esos 'errorcitos' no se cometen porque sí.
@CamaraColombia",,17,428,966,https://twitter.com/petrogustavo/status/1339553780967350272
Gustavo Petro,@petrogustavo,2020-12-17T12:41:47.000Z,"Ante la decision del Congreso de quitar derechos políticos a Colombia Humana, la convoco a discutir la estrategia para desplazar la corrupción y la antidemocracia del Congreso, y lograr un parlamento al servicio de la ciudadanía

Esa es la prioridad antes de ganar la presidencia.",,456,1.8K,6.3K,https://twitter.com/petrogustavo/status/1339551363081113600
Gustavo Petro,@petrogustavo,2020-12-17T12:38:47.000Z,"No hay paridad de genero solo porque las listas se integren por mitad hombres y mitad mujeres.

Como propusimos en comisión y votamos en plenaria, sin éxito, es que la paridad se establezca en la elección de las curules y no, solamente, en la participación en la lista.Quote Tweet
BluRadio Colombia
@BluRadioCo
 · Dec 17, 2020
¡Opine en #MañanasBLU! 

A propósito de la aprobación de paridad de género en la reforma del Código Electoral, ¿usted votaría por una mujer solo por el hecho de ser mujer?

¡Los leemos!
Show this poll",,16,197,653,https://twitter.com/petrogustavo/status/1339550607506608128
Gustavo Petro,@petrogustavo,2020-12-17T12:32:30.000Z,"Votamos en contra del código electoral porque el senado de la República decidió suspender los derechos politicos a los grupos significativos de ciudadanos, en clara acción contra Colombia Humana.",,51,601,2.5K,https://twitter.com/petrogustavo/status/1339549027118051331
Gustavo Petro,@petrogustavo,2020-12-17T12:32:29.000Z,"Deje de calumniar Catherine. He participado en todo el debate del código electoral. Creo que fui fundamental en impedir que se derogara la ley d garantías, logramos toda la auditoria a los softwares en tiempo real y el cumplimiento de sentencia de la CIDH sobre derechos politicosQuote Tweet
Catherine Juvinao C.
@CathyJuvinao
 · Dec 16, 2020
Muy atípico el papel de Petro. Dos días perdido, apareció al final, no participó ni incidió en el trámite, no ayudó a contener peligros ni micos aún siendo él víctima de fraude. Irónicamente se fue a ver ballenas y salió con un voto simbólico al final cuando ya para qué.",,312,1.4K,5.2K,https://twitter.com/petrogustavo/status/1339549025549348864
Gustavo Petro,@petrogustavo,2020-12-17T03:18:55.000Z,"Al final el código electoral solo tenia un objetivo votado por la mayoría del senado.

Quitarle derechos políticos fundamentales al grupo significativo de ciudadanos Colombia Humana. Un hecho más de vulneración de derechos politicos",,362,1.8K,6.6K,https://twitter.com/petrogustavo/status/1339409714220851201
Gustavo Petro,@petrogustavo,2020-12-16T15:14:35.000Z,"Al mismo tiempo que Duque lanza su ofensiva gran hotelera sobre la Sierra Nevada, llega el paramilitar Hernan Giraldo a la zona.

Cada megaproyecto trae su dosis de muertePolémica por la vía Minca—La Tagua Sierra Nevada-Por: Lucio Torres |
Polémica por la vía Minca—La Tagua Sierra Nevada-Por: Lucio Torres |
laregional.net",,54,984,1.8K,https://twitter.com/petrogustavo/status/1339227429710286848
Gustavo Petro,@petrogustavo,2020-12-16T12:25:04.000Z,"La fiscalía de Nestor Humberto y Duque ha involucrado a 10.000 estudiantes universitarios en procesos de terrorismo.

Ni en la época del estatuto de seguridad de Turbay se llegó a esa cifra.

Es un ataque frontal a la juventud y el saber. Fascismo puro.Quote Tweet
Noticias Uno
@NoticiasUno
 · Dec 11, 2020
#NoticiasUno| Más de 10.000 estudiantes universitarios del país han sido involucrados en expedientes por rebelión y terrorismo de la Fiscalía. Que después de encartarlos sólo pudo probar hechos en 853 casos
http://bit.ly/3ghNHM5",,150,1K,2.3K,https://twitter.com/petrogustavo/status/1339184767204536320
Gustavo Petro,@petrogustavo,2020-12-16T12:16:16.000Z,"La relación entre el peñalosismo y el uribismo es intima e incestuosa.

Son dos proyectos profundamente depredadores con la naturaleza.

Ambos propusieron las convivir, ambos compartieron a la ex directora del DAS que chuzó a la justicia, en sus gabinetes.Quote Tweet
W Radio Colombia
@WRadioColombia
 · Dec 16, 2020
Orlando Molano será el director de Parques Nacionales https://bit.ly/34eFL9K",,89,621,1.6K,https://twitter.com/petrogustavo/status/1339182552700030983
Gustavo Petro,@petrogustavo,2020-12-16T11:47:30.000Z,"Robert Daza, dirigente campesino del macizo colombiano ha sido detenido por la fiscalía de Duque y Néstor Humberto.Quote Tweet
Feliciano Valencia
@FelicianoValen
 · Dec 16, 2020
#ALERTA 

Esta madrugada fue capturado en Nariño Robert Daza, líder campesino, defensor de derechos humanos y el territorio del Macizo Colombiano, integrante de @CIMA_DDHH, @CNA_Colombia y @C_Pueblos

¡No más falsos positivos judiciales! 

#SerLiderSocialNoEsDelito",,56,734,1.4K,https://twitter.com/petrogustavo/status/1339175314585505792
Gustavo Petro,@petrogustavo,2020-12-15T12:33:49.000Z,"Establecerá un sistema de puerta giratoria entre alcaldes. Yo te contrato tu concejal tu me contratas del mio. Así aseguraran mayorías y los consejos perderán su sentido.Quote Tweet
Cuarto de Hora
@CuartoDeHoraCol
 · Dec 14, 2020
Este lunes, el Congreso de la República aprobó la proposición de la senadora del Partido Verde, Angelica Lozano, que  establece que los concejales de los municipios con menos presupuesto podrán ser contratistas de entidades públicas de otros municipios.
https://cuartodehora.com/2020/12/14/27535/…",,103,737,2K,https://twitter.com/petrogustavo/status/1338824582174748674
Gustavo Petro,@petrogustavo,2020-12-15T12:26:13.000Z,"Existe un mercado laboral en donde si se baja el salario aumenta la demanda por empleo, es decir aumente el empleo?

Keynes decía que no existe 

La demanda por trabajadore(a)s depende es que crezca la producción.
 https://amp.larepublica.co/analisis/catalina-ortiz-400501/las-reformas-de-2021-3101758?__twitter_impression=true…",,92,489,1.8K,https://twitter.com/petrogustavo/status/1338822671971332096
Gustavo Petro,@petrogustavo,2020-12-15T12:18:51.000Z,"El plan de reconstrucción de San Andrés y Providencia no permite que la población de las islas decida. Es simplemente una imposición ordenada y organizada desde Bogotá.

El resultado es la mayor de las ineficiencias. Ha muerto más gente por la improvisación que por el huracánQuote Tweet
Ronny Suárez Celemín
@RonnySuarez_
 · Dec 14, 2020
Atención a lo que está pasando en #Providencia:

""Las ayudas no están llegando, están represadas y la gente está desesperada por agua, deshidratados. Con los labios secos y la piel quemada. Una señora incluso me confesó que ha tomado agua sucia. (Sigue)
Show this thread",,42,352,774,https://twitter.com/petrogustavo/status/1338820818344824834
Gustavo Petro,@petrogustavo,2020-12-15T12:11:21.000Z,"Lo que proponemos es un país más justo. Sin justicia no hay humanidad.Quote Tweet
Alberto Ortiz Galind
@lbertoortiz
 · Dec 15, 2020
Voto y votaré por @petrogustavo porque no puedo negarles el derecho a los campesinos, a la juventud, a los estudiantes, y a la sociedad colombiana, de vivir en paz y en un país más justo
#PetroEsJusticiaSocial",,587,1K,5.7K,https://twitter.com/petrogustavo/status/1338818928882102272
Gustavo Petro,@petrogustavo,2020-12-15T11:31:14.000Z,"Uno de los miembros del equipo de entrampadores de la DEA, Ivaan Libreros Diaz, apareció muerto en el baño de su casa en el 2019.

Trabajaba desde Colombia con la DEA en el caso de dineros ficticios enviados a la oposicion de Erdogan en Turquía.Piden exhumar cuerpo de Iván Libreros, eslabón en caso contra Santrich
Senador Sanguino dice que se indague cómo murió. Y Petro, que es el primer muerto de entrampamiento.
eltiempo.com",,60,634,1.2K,https://twitter.com/petrogustavo/status/1338808832252895232
Gustavo Petro,@petrogustavo,2020-12-14T14:41:58.000Z,"Más sobre los entrampamientos de Néstor Humberto Martínez.Ante juez de Nueva York, agente especial de la DEA desmanteló versiones de Néstor Humberto Martínez...
lanuevaprensa.com.co",,58,567,1.4K,https://twitter.com/petrogustavo/status/1338494443813556226
Gustavo Petro,@petrogustavo,2020-12-14T12:43:09.000Z,"Innovación tecnológica en Energía solar en el mundo

Pero esto solo será posible en Colombia si se rompe el oligopolio de la generación eléctrica, se permite la generación en casa y se establecen otras relaciones sociales y de poder entre las personas.1:20
30.7K views",,135,754,2.4K,https://twitter.com/petrogustavo/status/1338464542653898755
Gustavo Petro,@petrogustavo,2020-12-14T12:24:57.000Z,"Yo no odio amigo Lizarazo, pero deberían de dejar de odiar al río Cauca, y a las comunidades de barequeros y pescadores aguas abajo. ¿Qué mal le han hecho ellos para que les destruyan sus vidas?Quote Tweet
Diego Lizarazo.
@Diegolizarazol
 · Dec 13, 2020
El odio contra @sergio_fajardo  tiene nombre propio: @petrogustavo. Que nunca ha estado en un proyecto de semejante magnitud, es una operación pura de desprestigio. Punto.
Ya sabemos que los Petristas se quieren volver el verdugo colombiano del siglo 21. @DCoronell @DanielSamperO
Show this thread",,111,737,3.1K,https://twitter.com/petrogustavo/status/1338459964906622976
Gustavo Petro,@petrogustavo,2020-12-14T12:17:27.000Z,"Freiner Lemus, indigena caucano, asesinadoQuote Tweet
Abel David Jaramillo
@AbelDavidJara
 · Dec 13, 2020
Otro compañero Indígena asesinado, @CRIC_Cauca denuncia q hombres fuertemente armados asesinaron excabildante Freiner Lemus en vereda Guadualejo del Resguardo Togoima. Manifiesto total rechazo a estos actos contra comunidades indígenas y exijo a @IvanDuque tome prontas acciones twitter.com/CRIC_Cauca/sta…",,11,205,398,https://twitter.com/petrogustavo/status/1338458075922100226
Gustavo Petro,@petrogustavo,2020-12-14T12:16:24.000Z,"Nueva masacre en Colombia. Indígenas Wayuu asesinados en Albania, Guajira.Quote Tweet
Organización Nacional Indígena de Colombia - ONIC
 · Dec 13, 2020
#ATENCIÓN| Desde @ONIC_Colombia DENUNCIAMOS el ASESINATO de dos indígenas del Pueblo Wayuu en la comunidad de Alakat en el municipio de Maicao, La Guajira, se reportan varios heridos. 

Exigimos acción del Estado URGENTE.
Noticia en desarrollo. @luiskankui @ONUHumanRights.",,28,419,746,https://twitter.com/petrogustavo/status/1338457811349598213
Gustavo Petro,@petrogustavo,2020-12-14T12:13:34.000Z,"Perú comenzará a vacunar su población en diciembre.Quote Tweet
OjoPúblico
@Ojo_Publico
 · Dec 14, 2020
#Vacunas Las autoridades peruanas estiman que las primeras 50 mil dosis de vacunas contra la #Covid19 llegarán al país entre finales de diciembre y enero. Sin embargo, la ministra de Salud reconoció que las fechas aún pueden ser modificadas.  https://ojo-publico.com/2316/los-desafios-para-garantizar-distribucion-de-vacunas-contra-covid-19…",,167,352,1.3K,https://twitter.com/petrogustavo/status/1338457100616409089
Gustavo Petro,@petrogustavo,2020-12-14T12:06:34.000Z,"El miembro de la comisión contra el crimen y exfiscal entregó dineros públicos para entrampar magistrados de la justicia especial para la Paz.Quote Tweet
Noticias Uno
@NoticiasUno
 · Dec 14, 2020
#NoticiasUno| La Fiscalía de Martínez Neira entregó 500 mil dólares a petición de agente de la DEA en operación de entrampamiento a la JEP; tenemos la petición y la resolución firmada.
https://noticiasuno.com/nacional/fiscalia-martinez-neira-entrego-500-mil-dolares-a-agente-de-la-dea-para-trampa-a-la-jep/…",,20,390,994,https://twitter.com/petrogustavo/status/1338455336466997249
Gustavo Petro,@petrogustavo,2020-12-14T12:04:06.000Z,"El gobernador Anibal Gaviria debe separar de su cargo al alcalde encargado de Caucasia y la fiscalía investigar al clan Rodriguez señalados por Oscar Alarcón como corruptos.Quote Tweet
Sergio Mesa C.
@sermeca
 · Dec 14, 2020
  #Caucasia Mi amigo Óscar Pastrana, médico de la @UdeA y anestesiólogo de la @URosario, me contactó en enero de 2019 buscando que le ayudara a denunciar la corrupción del @HCUPCaucasia, del cual tenía mucha información.
Show this thread",,39,814,2K,https://twitter.com/petrogustavo/status/1338454715571564546
Gustavo Petro,@petrogustavo,2020-12-14T11:58:11.000Z,"Asesinaron a Oscar Alarcon por denunciar la corrupción del ahorita de Caucasia, Antioquia.

Profesional médico, anestesiologo, y luchador contra el Covid. No lo mató el virus sino la corrupción de la corrupción.Quote Tweet
Sergio Mesa C.
@sermeca
 · Dec 14, 2020
  #Caucasia Mi amigo Óscar Pastrana, médico de la @UdeA y anestesiólogo de la @URosario, me contactó en enero de 2019 buscando que le ayudara a denunciar la corrupción del @HCUPCaucasia, del cual tenía mucha información.
Show this thread",,82,1K,2.4K,https://twitter.com/petrogustavo/status/1338453227575144453
Gustavo Petro,@petrogustavo,2020-12-13T20:14:08.000Z,"Esta operación es clásica bajo el pensamiento neoliberal: creer que las empresas públicas gerenciadas por grupos de interés privado son más eficaces, pero en Colombia lleva al desastre y la corrupción.",,17,322,1.3K,https://twitter.com/petrogustavo/status/1338215650934853634
Gustavo Petro,@petrogustavo,2020-12-13T20:14:08.000Z,"Aunque ahora niegan que Conconcreto sea del GEA, la entrega de Hidroituango al GEA a través del control total accionario de la sociedad en manos de EPM, gerenciada por los ejecutivos del GEA, llevó a privilegiar el consorcio Camargo Correa/Conconcreto responsables del desastre",,6,219,735,https://twitter.com/petrogustavo/status/1338215649840164866
Gustavo Petro,@petrogustavo,2020-12-13T20:14:08.000Z,"Salazar, alcalde de Compromiso Ciudadano, nombró como gerente de EPM, a Federico Restrepo, exgerente de Integral, también del GEA, mientras ud como gobernador, le entregó el usufructo de las acciones del departamento en Hidroituango a EPM. Así el GEA tomó control de Hidroituango",,4,225,740,https://twitter.com/petrogustavo/status/1338215648728657920
